"","SiteID","TreeName","Species","Maturity","EstYear","StudyArea","Elev","Vline","bins"
"2240","WIL","WH4201","PIEN","SEE",1970,"JNP",50,1960,1970
"2241","WIL","WH4202","PIEN","SEE",1963,"JNP",50,1960,1960
"2242","WIL","WH4203","PIEN","SEE",1982,"JNP",50,1960,1980
"2243","WIL","WH4204","PIEN","SEE",1970,"JNP",50,1960,1970
"2244","WIL","WH4205","PIEN","SEE",1978,"JNP",50,1960,1975
"2245","WIL","WH4301","PIEN","SEE",1983,"JNP",50,1960,1980
"2246","WIL","WH4302","PIEN","SEE",1978,"JNP",50,1960,1975
"2247","WIL","WH4303","PIEN","SEE",1972,"JNP",50,1960,1970
"2248","WIL","WH4304","PIEN","SEE",1967,"JNP",50,1960,1965
"2249","WIL","WH4305","PIEN","SEE",1967,"JNP",50,1960,1965
"2250","WIL","WH4306","PIEN","SEE",1975,"JNP",50,1960,1975
"2251","WIL","WH4307","PIEN","SEE",1973,"JNP",50,1960,1970
"2252","WIL","WH4401","PIEN","SEE",1964,"JNP",50,1960,1960
"2253","WIL","WH4402","PIEN","SEE",1973,"JNP",50,1960,1970
"2254","WIL","WH4403","PIEN","SEE",1972,"JNP",50,1960,1970
"2255","WIL","WH4404","PIEN","SEE",1968,"JNP",50,1960,1965
"2256","WIL","WH4405","PIEN","SEE",1971,"JNP",50,1960,1970
"2257","WIL","WH4406","PIEN","SEE",1973,"JNP",50,1960,1970
"2258","WIL","WH4407","PIEN","SEE",1978,"JNP",50,1960,1975
"2259","WIL","WH4408","PIEN","SEE",1968,"JNP",50,1960,1965
"2260","WIL","WH4409","PIEN","SEE",1970,"JNP",50,1960,1970
"2261","WIL","WH4410","PIEN","SEE",1970,"JNP",50,1960,1970
"2262","WIL","WH4411","PIEN","SEE",1976,"JNP",50,1960,1975
"2263","WIL","WH4501","PIEN","SEE",1960,"JNP",50,1960,1960
"2264","WIL","WH4502","PIEN","SEE",1984,"JNP",50,1960,1980
"2265","WIL","WH4503","PIEN","SEE",1970,"JNP",50,1960,1970
"2266","WIL","WH4504","PIEN","SEE",1966,"JNP",50,1960,1965
"2267","WIL","WH4505","PIEN","SEE",1975,"JNP",50,1960,1975
"2268","WIL","WH4506","PIEN","SEE",1977,"JNP",50,1960,1975
"2269","WIL","WH4507","PIEN","SEE",1968,"JNP",50,1960,1965
"2270","WIL","WH4508","PIEN","SEE",1976,"JNP",50,1960,1975
"2271","WIL","WH4509","PIEN","SEE",1967,"JNP",50,1960,1965
"2272","WIL","WH4510","ABLA","SEE",1965,"JNP",50,1960,1965
"2273","WIL","WH5201","PIEN","SAP",1947,"JNP",50,1960,1945
"2274","WIL","WH5301","PIEN","SEE",1967,"JNP",50,1960,1965
"2275","WIL","WH5302","PIEN","SEE",1969,"JNP",50,1960,1965
"2276","WIL","WH5303","PIEN","SEE",1975,"JNP",50,1960,1975
"2277","WIL","WH5304","PIEN","SEE",1971,"JNP",50,1960,1970
"2278","WIL","WH5305","PIEN","SEE",1964,"JNP",50,1960,1960
"2279","WIL","WH5306","PIEN","SEE",1968,"JNP",50,1960,1965
"2280","WIL","WH5307","PIEN","SEE",1970,"JNP",50,1960,1970
"2281","WIL","WH5308","PIEN","SEE",1973,"JNP",50,1960,1970
"2282","WIL","WH5309","PIEN","SEE",1973,"JNP",50,1960,1970
"2283","WIL","WH5310","PIEN","SEE",1975,"JNP",50,1960,1975
"2284","WIL","WH5311","PIEN","SEE",1967,"JNP",50,1960,1965
"2285","WIL","WH5312","PIEN","SEE",1979,"JNP",50,1960,1975
"2286","WIL","WH5313","PIEN","SEE",1975,"JNP",50,1960,1975
"2287","WIL","WH5314","PIEN","SEE",1969,"JNP",50,1960,1965
"2288","WIL","WH5315","PIEN","SEE",1973,"JNP",50,1960,1970
"2289","WIL","WH5401","PIEN","SEE",1968,"JNP",50,1960,1965
"2290","WIL","WH5402","PIEN","SEE",1966,"JNP",50,1960,1965
"2291","WIL","WH5403","PIEN","SEE",1973,"JNP",50,1960,1970
"2292","WIL","WH5404","PIEN","SEE",1972,"JNP",50,1960,1970
"2293","WIL","WH5405","ABLA","SEE",1971,"JNP",50,1960,1970
"2294","WIL","WH5501","PIEN","SEE",1965,"JNP",50,1960,1965
"2295","WIL","WH5502","PIEN","SEE",1967,"JNP",50,1960,1965
"2296","WIL","WH5503","PIEN","SEE",1965,"JNP",50,1960,1965
"2297","WIL","WH5504","PIEN","SEE",1967,"JNP",50,1960,1965
"2298","WIL","WH5505","PIEN","SEE",1967,"JNP",50,1960,1965
"2299","WIL","WH5506","PIEN","SEE",1970,"JNP",50,1960,1970
"2300","WIL","WH5507","PIEN","SEE",1975,"JNP",50,1960,1975
"2301","WIL","WH5508","PIEN","SEE",1969,"JNP",50,1960,1965
"2302","WIL","WH5509","PIEN","SEE",1970,"JNP",50,1960,1970
"2303","WIL","WH5510","PIEN","SEE",1979,"JNP",50,1960,1975
"2304","WIL","WH5511","PIEN","SEE",1969,"JNP",50,1960,1965
"2305","WIL","WH5512","PIEN","SEE",1971,"JNP",50,1960,1970
"2306","WIL","WH5513","PIEN","SEE",1974,"JNP",50,1960,1970
"2307","WIL","WH5514","PIEN","SEE",1977,"JNP",50,1960,1975
"2308","WIL","WH5515","PIEN","SEE",1967,"JNP",50,1960,1965
"2309","WIL","WH5516","PIEN","SEE",1967,"JNP",50,1960,1965
"2310","WIL","WH5517","PIEN","SEE",1972,"JNP",50,1960,1970
"2311","WIL","WH5518","PIEN","SEE",1972,"JNP",50,1960,1970
"2312","WIL","WH5519","PIEN","SEE",1974,"JNP",50,1960,1970
"2313","WIL","WH5520","PIEN","SEE",1971,"JNP",50,1960,1970
"2314","WIL","WH5521","PIEN","SEE",1983,"JNP",50,1960,1980
"2315","WIL","WH5522","PIEN","SEE",1971,"JNP",50,1960,1970
"2316","WIL","WH5523","PIEN","SEE",1981,"JNP",50,1960,1980
"2317","WIL","WH5524","PIEN","SEE",1963,"JNP",50,1960,1960
"2318","WIL","WH5525","PIEN","SEE",1964,"JNP",50,1960,1960
"2319","WIL","WH5526","PIEN","SEE",1969,"JNP",50,1960,1965
"2320","WIL","WH6301","PIEN","SEE",1969,"JNP",50,1960,1965
"2321","WIL","WH6302","PIEN","SEE",1975,"JNP",50,1960,1975
"2322","WIL","WH6303","PIEN","SEE",1970,"JNP",50,1960,1970
"2323","WIL","WH6304","PIEN","SEE",1972,"JNP",50,1960,1970
"2324","WIL","WH6401","PIEN","SEE",1973,"JNP",50,1960,1970
"2325","WIL","WH6402","PIEN","SEE",1966,"JNP",50,1960,1965
"2326","WIL","WH6403","PIEN","SEE",1967,"JNP",50,1960,1965
"2327","WIL","WH6404","PIEN","SEE",1975,"JNP",50,1960,1975
"2328","WIL","WH6405","PIEN","SEE",1982,"JNP",50,1960,1980
"2329","WIL","WH6406","PIEN","SEE",1973,"JNP",50,1960,1970
"2330","WIL","WH6407","PIEN","SEE",1971,"JNP",50,1960,1970
"2331","WIL","WH6408","PIEN","SEE",1964,"JNP",50,1960,1960
"2332","WIL","WH6409","PIEN","SEE",1968,"JNP",50,1960,1965
"2333","WIL","WH6410","PIEN","SEE",1969,"JNP",50,1960,1965
"2334","WIL","WH6411","PIEN","SEE",1969,"JNP",50,1960,1965
"2335","WIL","WH6412","PIEN","SEE",1975,"JNP",50,1960,1975
"2336","WIL","WH6413","PIEN","SEE",1970,"JNP",50,1960,1970
"2337","WIL","WH6414","PIEN","SEE",1974,"JNP",50,1960,1970
"2338","WIL","WH6415","PIEN","SEE",1975,"JNP",50,1960,1975
"2339","WIL","WH6501","PIEN","SEE",1963,"JNP",50,1960,1960
"2340","WIL","WH6502","PIEN","SEE",1970,"JNP",50,1960,1970
"2341","WIL","WH6503","PIEN","SEE",1971,"JNP",50,1960,1970
"2342","WIL","WH6504","PIEN","SEE",1971,"JNP",50,1960,1970
"2343","WIL","WH6505","PIEN","SEE",1965,"JNP",50,1960,1965
"2344","WIL","WH6506","PIEN","SEE",1974,"JNP",50,1960,1970
"2345","WIL","WH6507","PIEN","SEE",1968,"JNP",50,1960,1965
"2346","WIL","WH6508","PIEN","SEE",1965,"JNP",50,1960,1965
"2347","WIL","WH6509","PIEN","SEE",1966,"JNP",50,1960,1965
"2348","WIL","WH6510","ABLA","SEE",1961,"JNP",50,1960,1960
"2349","WIL","WH6511","PIEN","SEE",1965,"JNP",50,1960,1965
"2350","WIL","WH6512","PIEN","SEE",1971,"JNP",50,1960,1970
"2351","WIL","WH6513","PIEN","SEE",1965,"JNP",50,1960,1965
"2352","WIL","WH6514","PIEN","SEE",1969,"JNP",50,1960,1965
"2353","WIL","WH6515","PIEN","SEE",1971,"JNP",50,1960,1970
"2354","WIL","WH6516","PIEN","SEE",1966,"JNP",50,1960,1965
"2355","WIL","WI1101","PIEN","SEE",1966,"JNP",75,1960,1965
"2356","WIL","WI1102","PIEN","SEE",1971,"JNP",75,1960,1970
"2357","WIL","WI1103","ABLA","SEE",1965,"JNP",75,1960,1965
"2358","WIL","WI1104","PIEN","SEE",1974,"JNP",75,1960,1970
"2359","WIL","WI1105","PIEN","SEE",1965,"JNP",75,1960,1965
"2360","WIL","WI1106","ABLA","SEE",1985,"JNP",75,1960,1985
"2361","WIL","WI1107","PIEN","SEE",1971,"JNP",75,1960,1970
"2362","WIL","WI1108","PIEN","SEE",1966,"JNP",75,1960,1965
"2363","WIL","WI1109","PIEN","SEE",1977,"JNP",75,1960,1975
"2364","WIL","WI1110","PIEN","SEE",1974,"JNP",75,1960,1970
"2365","WIL","WI1111","PIEN","SEE",1973,"JNP",75,1960,1970
"2366","WIL","WI1112","ABLA","SEE",1979,"JNP",75,1960,1975
"2367","WIL","WI1113","PIEN","SEE",1970,"JNP",75,1960,1970
"2368","WIL","WI1114","PIEN","SEE",1969,"JNP",75,1960,1965
"2369","WIL","WI1115","PIEN","SEE",1971,"JNP",75,1960,1970
"2370","WIL","WI1116","PIEN","SEE",1971,"JNP",75,1960,1970
"2371","WIL","WI1117","PIEN","SEE",1977,"JNP",75,1960,1975
"2372","WIL","WI1201","PIEN","SEE",1974,"JNP",75,1960,1970
"2373","WIL","WI1202","PIEN","SEE",1973,"JNP",75,1960,1970
"2374","WIL","WI1203","ABLA","SEE",1973,"JNP",75,1960,1970
"2375","WIL","WI1204","PIEN","SEE",1972,"JNP",75,1960,1970
"2376","WIL","WI1205","PIEN","SEE",1975,"JNP",75,1960,1975
"2377","WIL","WI1206","PIEN","SEE",1969,"JNP",75,1960,1965
"2378","WIL","WI1207","PIEN","SEE",1972,"JNP",75,1960,1970
"2379","WIL","WI1208","PIEN","SEE",1972,"JNP",75,1960,1970
"2380","WIL","WI1209","PIEN","SAP",1972,"JNP",75,1960,1970
"2381","WIL","WI1210","PIEN","SEE",1972,"JNP",75,1960,1970
"2382","WIL","WI1211","PIEN","SEE",1970,"JNP",75,1960,1970
"2383","WIL","WI1212","ABLA","SEE",1970,"JNP",75,1960,1970
"2384","WIL","WI1301","ABLA","SEE",1969,"JNP",75,1960,1965
"2385","WIL","WI1302","ABLA","SEE",1970,"JNP",75,1960,1970
"2386","WIL","WI1303","PIEN","SEE",1965,"JNP",75,1960,1965
"2387","WIL","WI1304","ABLA","SEE",1971,"JNP",75,1960,1970
"2388","WIL","WI1305","ABLA","SEE",1967,"JNP",75,1960,1965
"2389","WIL","WI1306","PIEN","SEE",1969,"JNP",75,1960,1965
"2390","WIL","WI1307","PIEN","SEE",1975,"JNP",75,1960,1975
"2391","WIL","WI1308","ABLA","SEE",1971,"JNP",75,1960,1970
"2392","WIL","WI1401","ABLA","SEE",1970,"JNP",75,1960,1970
"2393","WIL","WI1402","ABLA","SEE",1968,"JNP",75,1960,1965
"2394","WIL","WI1403","PIEN","SEE",1963,"JNP",75,1960,1960
"2395","WIL","WI1404","ABLA","SEE",1961,"JNP",75,1960,1960
"2396","WIL","WI1405","PIEN","SEE",1975,"JNP",75,1960,1975
"2397","WIL","WI1406","ABLA","SEE",1969,"JNP",75,1960,1965
"2398","WIL","WI1407","ABLA","SEE",1969,"JNP",75,1960,1965
"2399","WIL","WI1408","ABLA","SEE",1971,"JNP",75,1960,1970
"2400","WIL","WI1409","PIEN","SEE",1964,"JNP",75,1960,1960
"2401","WIL","WI1410","ABLA","SEE",1965,"JNP",75,1960,1965
"2402","WIL","WI1411","PIEN","SEE",1972,"JNP",75,1960,1970
"2403","WIL","WI1501","ABLA","SEE",1964,"JNP",75,1960,1960
"2404","WIL","WI1502","ABLA","SEE",1965,"JNP",75,1960,1965
"2405","WIL","WI1503","ABLA","SEE",1965,"JNP",75,1960,1965
"2406","WIL","WI1504","ABLA","SEE",1954,"JNP",75,1960,1950
"2407","WIL","WI1505","ABLA","SEE",1963,"JNP",75,1960,1960
"2408","WIL","WI1506","ABLA","SEE",1961,"JNP",75,1960,1960
"2409","WIL","WI1507","PIEN","SEE",1967,"JNP",75,1960,1965
"2410","WIL","WI1508","ABLA","SEE",1964,"JNP",75,1960,1960
"2411","WIL","WI1509","ABLA","SEE",1963,"JNP",75,1960,1960
"2412","WIL","WI1510","ABLA","SEE",1971,"JNP",75,1960,1970
"2413","WIL","WI1511","ABLA","SEE",1967,"JNP",75,1960,1965
"2414","WIL","WI1512","PIEN","SEE",1970,"JNP",75,1960,1970
"2415","WIL","WI1513","ABLA","SEE",1967,"JNP",75,1960,1965
"2416","WIL","WI1514","PIEN","SEE",1967,"JNP",75,1960,1965
"2417","WIL","WI1515","ABLA","SEE",1964,"JNP",75,1960,1960
"2418","WIL","WI2101","PIEN","SEE",1964,"JNP",75,1960,1960
"2419","WIL","WI2102","PIEN","SEE",1965,"JNP",75,1960,1965
"2420","WIL","WI2103","PIEN","SEE",1966,"JNP",75,1960,1965
"2421","WIL","WI2104","PIEN","SEE",1966,"JNP",75,1960,1965
"2422","WIL","WI2105","PIEN","SEE",1973,"JNP",75,1960,1970
"2423","WIL","WI2106","ABLA","SEE",1966,"JNP",75,1960,1965
"2424","WIL","WI2107","ABLA","SEE",1968,"JNP",75,1960,1965
"2425","WIL","WI2108","PIEN","SEE",1976,"JNP",75,1960,1975
"2426","WIL","WI2109","PIEN","SEE",1969,"JNP",75,1960,1965
"2427","WIL","WI2110","PIEN","SEE",1971,"JNP",75,1960,1970
"2428","WIL","WI2111","ABLA","SEE",1970,"JNP",75,1960,1970
"2429","WIL","WI2112","ABLA","SEE",1965,"JNP",75,1960,1965
"2430","WIL","WI2113","PIEN","SEE",1966,"JNP",75,1960,1965
"2431","WIL","WI2301","PIEN","SAP",1971,"JNP",75,1960,1970
"2432","WIL","WI2302","PIEN","SEE",1966,"JNP",75,1960,1965
"2433","WIL","WI2303","PIEN","SAP",1965,"JNP",75,1960,1965
"2434","WIL","WI2304","ABLA","SAP",1962,"JNP",75,1960,1960
"2435","WIL","WI2305","ABLA","SEE",1963,"JNP",75,1960,1960
"2436","WIL","WI2401","ABLA","SEE",1973,"JNP",75,1960,1970
"2437","WIL","WI2402","ABLA","SEE",1971,"JNP",75,1960,1970
"2438","WIL","WI2403","PIEN","SEE",1976,"JNP",75,1960,1975
"2439","WIL","WI2404","PIEN","SEE",1965,"JNP",75,1960,1965
"2440","WIL","WI2405","ABLA","SEE",1974,"JNP",75,1960,1970
"2441","WIL","WI2406","ABLA","SEE",1969,"JNP",75,1960,1965
"2442","WIL","WI2407","PIEN","SEE",1969,"JNP",75,1960,1965
"2443","WIL","WI2408","ABLA","SEE",1971,"JNP",75,1960,1970
"2444","WIL","WI2409","PIEN","SEE",1965,"JNP",75,1960,1965
"2445","WIL","WI2410","PIEN","SEE",1973,"JNP",75,1960,1970
"2446","WIL","WI2411","ABLA","SAP",1972,"JNP",75,1960,1970
"2447","WIL","WI2501","PIEN","SEE",1975,"JNP",75,1960,1975
"2448","WIL","WI2502","ABLA","SEE",1974,"JNP",75,1960,1970
"2449","WIL","WI2503","ABLA","SAP",1965,"JNP",75,1960,1965
"2450","WIL","WI2504","PIEN","SEE",1971,"JNP",75,1960,1970
"2451","WIL","WI3101","PIEN","SEE",1971,"JNP",75,1960,1970
"2452","WIL","WI3102","PIEN","SEE",1973,"JNP",75,1960,1970
"2453","WIL","WI3103","PIEN","SEE",1973,"JNP",75,1960,1970
"2454","WIL","WI3201","PIEN","SEE",1974,"JNP",75,1960,1970
"2455","WIL","WI3202","PIEN","SEE",1970,"JNP",75,1960,1970
"2456","WIL","WI3203","ABLA","SEE",1960,"JNP",75,1960,1960
"2457","WIL","WI3301","ABLA","SEE",1969,"JNP",75,1960,1965
"2458","WIL","WI3302","ABLA","SEE",1979,"JNP",75,1960,1975
"2459","WIL","WI3303","ABLA","SEE",1982,"JNP",75,1960,1980
"2460","WIL","WI3304","ABLA","SEE",1978,"JNP",75,1960,1975
"2461","WIL","WI3305","ABLA","SEE",1991,"JNP",75,1960,1990
"2462","WIL","WI3306","ABLA","SEE",1980,"JNP",75,1960,1980
"2463","WIL","WI3307","ABLA","SEE",1980,"JNP",75,1960,1980
"2464","WIL","WI3308","ABLA","SEE",1979,"JNP",75,1960,1975
"2465","WIL","WI3309","ABLA","SEE",1977,"JNP",75,1960,1975
"2466","WIL","WI3310","ABLA","SEE",1977,"JNP",75,1960,1975
"2467","WIL","WI3311","ABLA","SEE",1978,"JNP",75,1960,1975
"2468","WIL","WI3312","ABLA","SEE",1958,"JNP",75,1960,1955
"2469","WIL","WI3313","ABLA","SEE",1979,"JNP",75,1960,1975
"2470","WIL","WI3314","ABLA","SEE",1979,"JNP",75,1960,1975
"2471","WIL","WI3315","ABLA","SEE",1932,"JNP",75,1960,1930
"2472","WIL","WI3316","ABLA","SEE",1954,"JNP",75,1960,1950
"2473","WIL","WI3317","ABLA","SEE",1937,"JNP",75,1960,1935
"2474","WIL","WI3318","ABLA","SEE",1951,"JNP",75,1960,1950
"2475","WIL","WI3319","ABLA","SEE",1951,"JNP",75,1960,1950
"2476","WIL","WI3401","ABLA","SEE",1967,"JNP",75,1960,1965
"2477","WIL","WI3402","PIEN","SEE",1972,"JNP",75,1960,1970
"2478","WIL","WI3403","PIEN","SAP",1976,"JNP",75,1960,1975
"2479","WIL","WI3404","PIEN","SEE",1973,"JNP",75,1960,1970
"2480","WIL","WI3405","ABLA","SEE",1965,"JNP",75,1960,1965
"2481","WIL","WI3406","PIEN","SEE",1967,"JNP",75,1960,1965
"2482","WIL","WI3407","ABLA","SEE",1971,"JNP",75,1960,1970
"2483","WIL","WI3408","ABLA","SEE",1947,"JNP",75,1960,1945
"2484","WIL","WI3409","ABLA","SEE",1975,"JNP",75,1960,1975
"2485","WIL","WI3410","ABLA","SEE",1951,"JNP",75,1960,1950
"2486","WIL","WI3411","ABLA","SEE",1961,"JNP",75,1960,1960
"2487","WIL","WI3412","ABLA","SEE",1966,"JNP",75,1960,1965
"2488","WIL","WI3413","ABLA","SEE",1933,"JNP",75,1960,1930
"2489","WIL","WI3501","ABLA","SEE",1968,"JNP",75,1960,1965
"2490","WIL","WI3502","ABLA","SEE",1969,"JNP",75,1960,1965
"2491","WIL","WI3503","ABLA","SEE",1970,"JNP",75,1960,1970
"2492","WIL","WI3504","ABLA","SEE",1968,"JNP",75,1960,1965
"2493","WIL","WI3505","ABLA","SEE",1969,"JNP",75,1960,1965
"2494","WIL","WI4101","ABLA","SEE",1968,"JNP",75,1960,1965
"2495","WIL","WI4102","ABLA","SEE",1964,"JNP",75,1960,1960
"2496","WIL","WI4103","PIEN","SEE",1965,"JNP",75,1960,1965
"2497","WIL","WI4104","PIEN","SEE",1966,"JNP",75,1960,1965
"2498","WIL","WI4105","ABLA","SEE",1969,"JNP",75,1960,1965
"2499","WIL","WI4106","PIEN","SEE",1967,"JNP",75,1960,1965
"2500","WIL","WI4107","PIEN","SEE",1971,"JNP",75,1960,1970
"2501","WIL","WI4108","PIEN","SEE",1963,"JNP",75,1960,1960
"2502","WIL","WI4109","PIEN","SEE",1966,"JNP",75,1960,1965
"2503","WIL","WI4110","PIEN","SEE",1973,"JNP",75,1960,1970
"2504","WIL","WI4201","ABLA","SEE",1969,"JNP",75,1960,1965
"2505","WIL","WI4202","ABLA","SEE",1971,"JNP",75,1960,1970
"2506","WIL","WI4203","PIEN","SEE",1972,"JNP",75,1960,1970
"2507","WIL","WI4204","PIEN","SEE",1974,"JNP",75,1960,1970
"2508","WIL","WI4205","PIEN","SEE",1972,"JNP",75,1960,1970
"2509","WIL","WI4206","PIEN","SEE",1972,"JNP",75,1960,1970
"2510","WIL","WI4207","ABLA","SEE",1974,"JNP",75,1960,1970
"2511","WIL","WI4208","PIEN","SEE",1975,"JNP",75,1960,1975
"2512","WIL","WI4209","ABLA","SEE",1969,"JNP",75,1960,1965
"2513","WIL","WI4210","PIEN","SAP",1970,"JNP",75,1960,1970
"2514","WIL","WI4211","PIEN","SEE",1971,"JNP",75,1960,1970
"2515","WIL","WI4301","ABLA","SEE",1974,"JNP",75,1960,1970
"2516","WIL","WI4302","ABLA","SEE",1965,"JNP",75,1960,1965
"2517","WIL","WI4303","ABLA","SEE",1974,"JNP",75,1960,1970
"2518","WIL","WI4304","ABLA","SEE",1971,"JNP",75,1960,1970
"2519","WIL","WI4305","ABLA","SEE",1956,"JNP",75,1960,1955
"2520","WIL","WI4306","ABLA","SAP",1952,"JNP",75,1960,1950
"2521","WIL","WI4307","ABLA","SAP",1954,"JNP",75,1960,1950
"2522","WIL","WI4401","PIEN","SEE",1968,"JNP",75,1960,1965
"2523","WIL","WI4402","PIEN","SEE",1969,"JNP",75,1960,1965
"2524","WIL","WI4403","ABLA","SAP",1967,"JNP",75,1960,1965
"2525","WIL","WI4404","ABLA","SEE",1978,"JNP",75,1960,1975
"2526","WIL","WI4405","ABLA","SAP",1943,"JNP",75,1960,1940
"2527","WIL","WI4501","ABLA","SEE",1970,"JNP",75,1960,1970
"2528","WIL","WI4502","ABLA","SEE",1971,"JNP",75,1960,1970
"2529","WIL","WI4503","PIEN","SEE",1972,"JNP",75,1960,1970
"2530","WIL","WI4504","PIEN","SEE",1968,"JNP",75,1960,1965
"2531","WIL","WI4505","PIEN","SEE",1971,"JNP",75,1960,1970
"2532","WIL","WI4506","PIEN","SEE",1971,"JNP",75,1960,1970
"2533","WIL","WI4507","PIEN","SEE",1974,"JNP",75,1960,1970
"2534","WIL","WI5101","PIEN","SEE",1972,"JNP",75,1960,1970
"2535","WIL","WI5102","ABLA","SEE",1966,"JNP",75,1960,1965
"2536","WIL","WI5103","ABLA","SEE",1973,"JNP",75,1960,1970
"2537","WIL","WI5104","ABLA","SEE",1974,"JNP",75,1960,1970
"2538","WIL","WI5201","PIEN","SEE",1969,"JNP",75,1960,1965
"2539","WIL","WI5202","ABLA","SEE",1971,"JNP",75,1960,1970
"2540","WIL","WI5203","ABLA","SEE",1963,"JNP",75,1960,1960
"2541","WIL","WI5204","ABLA","SEE",1971,"JNP",75,1960,1970
"2542","WIL","WI5205","PIEN","SAP",1976,"JNP",75,1960,1975
"2543","WIL","WI5206","PIEN","SAP",1982,"JNP",75,1960,1980
"2544","WIL","WI5207","ABLA","SAP",1978,"JNP",75,1960,1975
"2545","WIL","WI5208","ABLA","SEE",1976,"JNP",75,1960,1975
"2546","WIL","WI5301","ABLA","SAP",1965,"JNP",75,1960,1965
"2547","WIL","WI5302","ABLA","SEE",1968,"JNP",75,1960,1965
"2548","WIL","WI5303","PIEN","SEE",1962,"JNP",75,1960,1960
"2549","WIL","WI5304","PIEN","SEE",1970,"JNP",75,1960,1970
"2550","WIL","WI5305","ABLA","SEE",1970,"JNP",75,1960,1970
"2551","WIL","WI5401","PIEN","SEE",1968,"JNP",75,1960,1965
"2552","WIL","WI5501","PIEN","SEE",1970,"JNP",75,1960,1970
"2553","WIL","WI5502","ABLA","SEE",1970,"JNP",75,1960,1970
"2554","WIL","WI5503","PIEN","SEE",1972,"JNP",75,1960,1970
"2555","WIL","WI5504","PIEN","SEE",1971,"JNP",75,1960,1970
"2556","WIL","WI5505","ABLA","SEE",1968,"JNP",75,1960,1965
"2557","WIL","WI6101","ABLA","SEE",1966,"JNP",75,1960,1965
"2558","WIL","WI6102","PIEN","SEE",1969,"JNP",75,1960,1965
"2559","WIL","WI6201","PIEN","SEE",1967,"JNP",75,1960,1965
"2560","WIL","WI6301","PIEN","SEE",1967,"JNP",75,1960,1965
"2561","WIL","WI6302","PIEN","SEE",1967,"JNP",75,1960,1965
"2562","WIL","WI6303","ABLA","SEE",1970,"JNP",75,1960,1970
"2563","WIL","WI6304","PIEN","SEE",1970,"JNP",75,1960,1970
"2564","WIL","WI6305","PIEN","SEE",1963,"JNP",75,1960,1960
"2565","WIL","WI6306","ABLA","SEE",1971,"JNP",75,1960,1970
"2566","WIL","WI6307","PIEN","SEE",1970,"JNP",75,1960,1970
"2567","WIL","WI6308","PIEN","SEE",1971,"JNP",75,1960,1970
"2568","WIL","WI6309","PIEN","SAP",1967,"JNP",75,1960,1965
"2569","WIL","WI6310","PIEN","SEE",1960,"JNP",75,1960,1960
"2570","WIL","WI6311","PIEN","SEE",1965,"JNP",75,1960,1965
"2571","WIL","WI6312","PIEN","SEE",1964,"JNP",75,1960,1960
"2572","WIL","WI6313","PIEN","SEE",1972,"JNP",75,1960,1970
"2573","WIL","WI6401","PIEN","SEE",1959,"JNP",75,1960,1955
"2574","WIL","WI6402","PIEN","SAP",1976,"JNP",75,1960,1975
"2575","WIL","WI6403","PIEN","SEE",1969,"JNP",75,1960,1965
"2576","WIL","WI6404","PIEN","SEE",1956,"JNP",75,1960,1955
"2577","WIL","WI6405","PIEN","SAP",1970,"JNP",75,1960,1970
"2578","WIL","WI6501","ABLA","SEE",1974,"JNP",75,1960,1970
"2579","WIL","WJ1101","ABLA","SEE",1962,"JNP",100,1960,1960
"2580","WIL","WJ1102","ABLA","SEE",1962,"JNP",100,1960,1960
"2581","WIL","WJ1103","ABLA","SEE",1963,"JNP",100,1960,1960
"2582","WIL","WJ1104","ABLA","SEE",1968,"JNP",100,1960,1965
"2583","WIL","WJ1105","ABLA","SEE",1966,"JNP",100,1960,1965
"2584","WIL","WJ1106","PIEN","SEE",1970,"JNP",100,1960,1970
"2585","WIL","WJ1107","ABLA","SEE",1973,"JNP",100,1960,1970
"2586","WIL","WJ1108","ABLA","SEE",1968,"JNP",100,1960,1965
"2587","WIL","WJ1109","ABLA","SEE",1962,"JNP",100,1960,1960
"2588","WIL","WJ1110","ABLA","SEE",1973,"JNP",100,1960,1970
"2589","WIL","WJ1111","ABLA","SEE",1965,"JNP",100,1960,1965
"2590","WIL","WJ1112","ABLA","SEE",1972,"JNP",100,1960,1970
"2591","WIL","WJ1113","ABLA","SEE",1971,"JNP",100,1960,1970
"2592","WIL","WJ1114","ABLA","SEE",1971,"JNP",100,1960,1970
"2593","WIL","WJ1115","ABLA","SEE",1976,"JNP",100,1960,1975
"2594","WIL","WJ1116","ABLA","SEE",1974,"JNP",100,1960,1970
"2595","WIL","WJ1117","ABLA","SEE",1970,"JNP",100,1960,1970
"2596","WIL","WJ1118","ABLA","SEE",1968,"JNP",100,1960,1965
"2597","WIL","WJ1119","ABLA","SEE",1965,"JNP",100,1960,1965
"2598","WIL","WJ1201","ABLA","SEE",1964,"JNP",100,1960,1960
"2599","WIL","WJ1202","ABLA","SEE",1985,"JNP",100,1960,1985
"2600","WIL","WJ1203","ABLA","SEE",1964,"JNP",100,1960,1960
"2601","WIL","WJ1204","PIEN","SEE",1976,"JNP",100,1960,1975
"2602","WIL","WJ1205","ABLA","SEE",1970,"JNP",100,1960,1970
"2603","WIL","WJ1206","ABLA","SEE",1970,"JNP",100,1960,1970
"2604","WIL","WJ1207","ABLA","SEE",1967,"JNP",100,1960,1965
"2605","WIL","WJ1208","ABLA","SEE",1968,"JNP",100,1960,1965
