"","SiteID","bins","Tave_wt","Tave_sp","Tave_sm","Tave_at","PAS_wt","PAS_sp","PPT_sm","DD5_sm","HLI","Species","Count"
"174","FTB",2000,0.442668346311633,-0.653039296245261,-0.0332382955684546,-0.116887765942362,-1.17000934274519,-0.181083859016405,0.841391400830506,-0.103368447767661,0.418700136969676,"PIEN",2
"175","FTB",2000,0.442668346311633,-0.653039296245261,-0.0332382955684546,-0.116887765942362,-1.17000934274519,-0.181083859016405,0.841391400830506,-0.103368447767661,0.418700136969676,"LALY",2
"176","FTB",2000,0.442668346311633,-0.653039296245261,-0.0332382955684546,-0.116887765942362,-1.17000934274519,-0.181083859016405,0.841391400830506,-0.103368447767661,0.418700136969676,"PIAL",0
"177","FTB",2005,0.673420690844216,0.407712025785867,-0.126706891256873,0.339105061314739,-0.878472644465884,-1.16705914859409,1.02090530203944,-0.194070592246074,0.418700136969676,"ABLA",0
"178","FTB",2005,0.673420690844216,0.407712025785867,-0.126706891256873,0.339105061314739,-0.878472644465884,-1.16705914859409,1.02090530203944,-0.194070592246074,0.418700136969676,"PIEN",0
"179","FTB",2005,0.673420690844216,0.407712025785867,-0.126706891256873,0.339105061314739,-0.878472644465884,-1.16705914859409,1.02090530203944,-0.194070592246074,0.418700136969676,"LALY",0
"180","FTB",2005,0.673420690844216,0.407712025785867,-0.126706891256873,0.339105061314739,-0.878472644465884,-1.16705914859409,1.02090530203944,-0.194070592246074,0.418700136969676,"PIAL",0
"181","FTB",2010,0.19416582143039,-0.253083879741721,-0.0799725934126632,0.187107452229039,-1.5600653390637,0.40531197110085,0.626615840455524,-0.141336787316764,0.418700136969676,"ABLA",0
"182","FTB",2010,0.19416582143039,-0.253083879741721,-0.0799725934126632,0.187107452229039,-1.5600653390637,0.40531197110085,0.626615840455524,-0.141336787316764,0.418700136969676,"PIEN",0
"183","FTB",2010,0.19416582143039,-0.253083879741721,-0.0799725934126632,0.187107452229039,-1.5600653390637,0.40531197110085,0.626615840455524,-0.141336787316764,0.418700136969676,"LALY",0
"184","FTB",2010,0.19416582143039,-0.253083879741721,-0.0799725934126632,0.187107452229039,-1.5600653390637,0.40531197110085,0.626615840455524,-0.141336787316764,0.418700136969676,"PIAL",0
"185","GSP",1900,0.454501800469079,-1.15733090835842,-0.640784167543186,0.113923418281108,1.10129610667483,1.03841189388231,2.13004476308039,-0.716486819816082,1.05413586246906,"ABLA",2
"186","GSP",1900,0.454501800469079,-1.15733090835842,-0.640784167543186,0.113923418281108,1.10129610667483,1.03841189388231,2.13004476308039,-0.716486819816082,1.05413586246906,"PIEN",1
"187","GSP",1900,0.454501800469079,-1.15733090835842,-0.640784167543186,0.113923418281108,1.10129610667483,1.03841189388231,2.13004476308039,-0.716486819816082,1.05413586246906,"LALY",0
"188","GSP",1900,0.454501800469079,-1.15733090835842,-0.640784167543186,0.113923418281108,1.10129610667483,1.03841189388231,2.13004476308039,-0.716486819816082,1.05413586246906,"PIAL",0
"189","GSP",1905,-0.49809121216736,-0.40958817315615,-0.2201754869453,0.220884698692528,1.41159838546601,0.867163554113556,1.2228584408995,-0.288991441118831,1.05413586246906,"ABLA",3
"190","GSP",1905,-0.49809121216736,-0.40958817315615,-0.2201754869453,0.220884698692528,1.41159838546601,0.867163554113556,1.2228584408995,-0.288991441118831,1.05413586246906,"PIEN",0
"191","GSP",1905,-0.49809121216736,-0.40958817315615,-0.2201754869453,0.220884698692528,1.41159838546601,0.867163554113556,1.2228584408995,-0.288991441118831,1.05413586246906,"LALY",1
"192","GSP",1905,-0.49809121216736,-0.40958817315615,-0.2201754869453,0.220884698692528,1.41159838546601,0.867163554113556,1.2228584408995,-0.288991441118831,1.05413586246906,"PIAL",0
"193","GSP",1910,-1.38560022960037,-0.148747684132101,-0.594049869698977,-0.539103346735974,1.35932283956766,-0.0928650173173496,1.74216651225393,-0.759376981088275,1.05413586246906,"ABLA",4
"194","GSP",1910,-1.38560022960037,-0.148747684132101,-0.594049869698977,-0.539103346735974,1.35932283956766,-0.0928650173173496,1.74216651225393,-0.759376981088275,1.05413586246906,"PIEN",1
"195","GSP",1910,-1.38560022960037,-0.148747684132101,-0.594049869698977,-0.539103346735974,1.35932283956766,-0.0928650173173496,1.74216651225393,-0.759376981088275,1.05413586246906,"LALY",1
"196","GSP",1910,-1.38560022960037,-0.148747684132101,-0.594049869698977,-0.539103346735974,1.35932283956766,-0.0928650173173496,1.74216651225393,-0.759376981088275,1.05413586246906,"PIAL",0
"197","GSP",1915,-1.74060383657358,-0.200915781936911,-0.142284990538284,-0.150665012405851,2.17361499683053,0.0680046351926944,1.70049364233043,-0.255241805964073,1.05413586246906,"ABLA",3
"198","GSP",1915,-1.74060383657358,-0.200915781936911,-0.142284990538284,-0.150665012405851,2.17361499683053,0.0680046351926944,1.70049364233043,-0.255241805964073,1.05413586246906,"PIEN",1
"199","GSP",1915,-1.74060383657358,-0.200915781936911,-0.142284990538284,-0.150665012405851,2.17361499683053,0.0680046351926944,1.70049364233043,-0.255241805964073,1.05413586246906,"LALY",2
"200","GSP",1915,-1.74060383657358,-0.200915781936911,-0.142284990538284,-0.150665012405851,2.17361499683053,0.0680046351926944,1.70049364233043,-0.255241805964073,1.05413586246906,"PIAL",0
"201","GSP",1920,-1.01284644227851,-0.635649930310324,0.434104682873634,0.305327814851249,1.8157285672187,-0.487255133148424,1.19721359786965,0.322720696061162,1.05413586246906,"ABLA",1
"202","GSP",1920,-1.01284644227851,-0.635649930310324,0.434104682873634,0.305327814851249,1.8157285672187,-0.487255133148424,1.19721359786965,0.322720696061162,1.05413586246906,"PIEN",1
"203","GSP",1920,-1.01284644227851,-0.635649930310324,0.434104682873634,0.305327814851249,1.8157285672187,-0.487255133148424,1.19721359786965,0.322720696061162,1.05413586246906,"LALY",3
"204","GSP",1920,-1.01284644227851,-0.635649930310324,0.434104682873634,0.305327814851249,1.8157285672187,-0.487255133148424,1.19721359786965,0.322720696061162,1.05413586246906,"PIAL",0
"205","GSP",1925,-0.782094097745925,0.338154562046122,0.153698895808377,-0.370217114418529,0.929054884865789,-0.917970654384992,1.2741481269592,0.00842721868247575,1.05413586246906,"ABLA",5
"206","GSP",1925,-0.782094097745925,0.338154562046122,0.153698895808377,-0.370217114418529,0.929054884865789,-0.917970654384992,1.2741481269592,0.00842721868247575,1.05413586246906,"PIEN",1
"207","GSP",1925,-0.782094097745925,0.338154562046122,0.153698895808377,-0.370217114418529,0.929054884865789,-0.917970654384992,1.2741481269592,0.00842721868247575,1.05413586246906,"LALY",0
"208","GSP",1925,-0.782094097745925,0.338154562046122,0.153698895808377,-0.370217114418529,0.929054884865789,-0.917970654384992,1.2741481269592,0.00842721868247575,1.05413586246906,"PIAL",0
"209","GSP",1930,-0.0898370641481749,0.459880123590677,0.12254269724557,0.136441582533805,2.35456880955562,0.960571739441969,-0.312626535512675,-0.0126663032892482,1.05413586246906,"ABLA",1
"210","GSP",1930,-0.0898370641481749,0.459880123590677,0.12254269724557,0.136441582533805,2.35456880955562,0.960571739441969,-0.312626535512675,-0.0126663032892482,1.05413586246906,"PIEN",0
"211","GSP",1930,-0.0898370641481749,0.459880123590677,0.12254269724557,0.136441582533805,2.35456880955562,0.960571739441969,-0.312626535512675,-0.0126663032892482,1.05413586246906,"LALY",2
"212","GSP",1930,-0.0898370641481749,0.459880123590677,0.12254269724557,0.136441582533805,2.35456880955562,0.960571739441969,-0.312626535512675,-0.0126663032892482,1.05413586246906,"PIAL",0
"213","GSP",1935,-1.19034824576511,-0.00963275665260943,-0.0955506926940744,0.474214047168695,2.72250822876329,-0.845319843574005,1.08181180423534,-0.191961240048902,1.05413586246906,"ABLA",3
"214","GSP",1935,-1.19034824576511,-0.00963275665260943,-0.0955506926940744,0.474214047168695,2.72250822876329,-0.845319843574005,1.08181180423534,-0.191961240048902,1.05413586246906,"PIEN",1
"215","GSP",1935,-1.19034824576511,-0.00963275665260943,-0.0955506926940744,0.474214047168695,2.72250822876329,-0.845319843574005,1.08181180423534,-0.191961240048902,1.05413586246906,"LALY",3
"216","GSP",1935,-1.19034824576511,-0.00963275665260943,-0.0955506926940744,0.474214047168695,2.72250822876329,-0.845319843574005,1.08181180423534,-0.191961240048902,1.05413586246906,"PIAL",0
"217","GSP",1940,0.904173035376799,0.668552514809916,0.138120796526973,0.491102670400439,0.514871713517263,0.623264403533813,1.20041920324838,0.0189739796683377,1.05413586246906,"ABLA",0
"218","GSP",1940,0.904173035376799,0.668552514809916,0.138120796526973,0.491102670400439,0.514871713517263,0.623264403533813,1.20041920324838,0.0189739796683377,1.05413586246906,"PIEN",1
"219","GSP",1940,0.904173035376799,0.668552514809916,0.138120796526973,0.491102670400439,0.514871713517263,0.623264403533813,1.20041920324838,0.0189739796683377,1.05413586246906,"LALY",0
"220","GSP",1940,0.904173035376799,0.668552514809916,0.138120796526973,0.491102670400439,0.514871713517263,0.623264403533813,1.20041920324838,0.0189739796683377,1.05413586246906,"PIAL",0
