SiteID,TreeName,Species,Maturity,EstYear,StudyArea,Elev
HIL,HC6406,ABLA,SEE,1960,JNP,-75
HIL,HC6407,ABLA,SEE,1962,JNP,-75
HIL,HC6408,ABLA,SEE,1963,JNP,-75
HIL,HC6409,ABLA,SEE,1964,JNP,-75
HIL,HC6410,PIEN,SEE,1963,JNP,-75
HIL,HC6411,ABLA,SEE,1980,JNP,-75
HIL,HC6412,ABLA,SEE,1983,JNP,-75
HIL,HC6413,ABLA,SEE,1962,JNP,-75
HIL,HC6414,ABLA,SEE,1963,JNP,-75
HIL,HC6415,ABLA,SEE,1966,JNP,-75
HIL,HC6416,ABLA,SEE,1972,JNP,-75
HIL,HC6417,ABLA,SEE,1970,JNP,-75
HIL,HC6418,ABLA,SEE,1971,JNP,-75
HIL,HC6419,ABLA,SEE,1966,JNP,-75
HIL,HC6420,ABLA,SEE,1967,JNP,-75
HIL,HC6421,ABLA,SEE,1964,JNP,-75
HIL,HC6422,ABLA,SEE,1980,JNP,-75
HIL,HC6423,ABLA,SEE,1968,JNP,-75
HIL,HC6424,ABLA,SEE,1962,JNP,-75
HIL,HC6425,ABLA,SEE,1970,JNP,-75
HIL,HC6426,ABLA,SEE,1964,JNP,-75
HIL,HC6427,ABLA,SEE,1963,JNP,-75
HIL,HC6428,ABLA,SEE,1968,JNP,-75
HIL,HC6429,ABLA,SEE,1975,JNP,-75
HIL,HC6430,ABLA,SEE,1969,JNP,-75
HIL,HC6431,ABLA,SEE,1973,JNP,-75
HIL,HC6432,ABLA,SEE,1976,JNP,-75
HIL,HC6433,ABLA,SEE,1970,JNP,-75
HIL,HC6434,ABLA,SEE,1979,JNP,-75
HIL,HC6435,ABLA,SEE,1964,JNP,-75
HIL,HC6501,ABLA,SEE,1962,JNP,-75
HIL,HC6502,ABLA,SEE,1964,JNP,-75
HIL,HC6503,ABLA,SEE,1968,JNP,-75
HIL,HC6504,ABLA,SEE,1967,JNP,-75
HIL,HC6505,ABLA,SEE,1979,JNP,-75
HIL,HC6506,ABLA,SEE,1981,JNP,-75
HIL,HC6507,ABLA,SEE,1972,JNP,-75
HIL,HC6508,ABLA,SEE,1982,JNP,-75
HIL,HC6509,ABLA,SEE,1964,JNP,-75
HIL,HC6510,ABLA,SEE,1973,JNP,-75
HIL,HC6511,ABLA,SEE,1955,JNP,-75
HIL,HC6512,ABLA,SEE,1968,JNP,-75
HIL,HC6513,ABLA,SEE,1972,JNP,-75
HIL,HC6514,ABLA,SEE,1984,JNP,-75
HIL,HC6515,ABLA,SEE,1967,JNP,-75
HIL,HC6516,ABLA,SEE,1962,JNP,-75
HIL,HC6517,ABLA,SEE,1968,JNP,-75
HIL,HC6518,ABLA,SEE,1981,JNP,-75
HIL,HC6519,ABLA,SEE,1955,JNP,-75
HIL,HC6520,ABLA,SEE,1946,JNP,-75
HIL,HC6521,ABLA,SEE,1939,JNP,-75
HIL,HC6522,ABLA,SEE,1953,JNP,-75
HIL,HC6523,ABLA,SEE,1931,JNP,-75
HIL,HC6524,ABLA,SEE,1946,JNP,-75
HIL,HC6525,ABLA,SEE,1933,JNP,-75
HIL,HC6526,ABLA,SEE,1967,JNP,-75
HIL,HC6527,ABLA,SEE,1966,JNP,-75
HIL,HC6528,ABLA,SEE,1935,JNP,-75
HIL,HC6530,ABLA,SEE,1980,JNP,-75
HIL,HC6531,ABLA,SEE,1969,JNP,-75
HIL,HC6532,ABLA,SEE,1980,JNP,-75
HIL,HC6533,ABLA,SEE,1961,JNP,-75
HIL,HC6534,ABLA,SEE,1968,JNP,-75
HIL,HC6535,ABLA,SEE,1949,JNP,-75
HIL,HC6536,ABLA,SEE,1958,JNP,-75
HIL,HC6537,ABLA,SEE,1960,JNP,-75
HIL,HC6538,ABLA,SEE,1970,JNP,-75
HIL,HC6539,ABLA,SEE,1951,JNP,-75
HIL,HC6540,ABLA,SEE,1971,JNP,-75
HIL,HC6541,ABLA,SEE,1965,JNP,-75
HIL,HC6542,ABLA,SEE,1954,JNP,-75
HIL,HC6543,ABLA,SEE,1948,JNP,-75
HIL,HC6544,ABLA,SEE,1945,JNP,-75
HIL,HC6545,ABLA,SEE,1953,JNP,-75
HIL,HC6546,ABLA,SEE,1948,JNP,-75
HIL,HC6547,ABLA,SEE,1929,JNP,-75
HIL,HC6548,ABLA,SEE,1960,JNP,-75
HIL,HC6549,ABLA,SEE,1958,JNP,-75
HIL,HC6550,ABLA,SEE,1945,JNP,-75
HIL,HC6551,ABLA,SEE,1953,JNP,-75
HIL,HC6552,ABLA,SEE,1943,JNP,-75
HIL,HC6553,ABLA,SEE,1923,JNP,-75
HIL,HC6554,ABLA,SEE,1943,JNP,-75
HIL,HC6555,ABLA,SEE,1933,JNP,-75
HIL,HC6556,ABLA,SEE,1986,JNP,-75
HIL,HC6557,ABLA,SEE,1976,JNP,-75
HIL,HD6101,ABLA,SEE,1963,JNP,-50
HIL,HD6102,ABLA,SEE,1964,JNP,-50
HIL,HD6103,ABLA,SEE,1966,JNP,-50
HIL,HD6104,ABLA,SEE,1964,JNP,-50
HIL,HD6105,ABLA,SEE,1965,JNP,-50
HIL,HD6106,ABLA,SEE,1962,JNP,-50
HIL,HD6107,ABLA,SEE,1968,JNP,-50
HIL,HD6108,ABLA,SEE,1965,JNP,-50
HIL,HD6109,ABLA,SEE,1905,JNP,-50
HIL,HD6110,ABLA,SEE,1980,JNP,-50
HIL,HD6111,ABLA,SEE,1925,JNP,-50
HIL,HD6112,ABLA,SEE,1948,JNP,-50
HIL,HD6113,ABLA,SEE,1964,JNP,-50
HIL,HD6114,ABLA,SEE,1965,JNP,-50
HIL,HD6115,ABLA,SEE,1964,JNP,-50
HIL,HD6116,ABLA,SEE,1962,JNP,-50
HIL,HD6117,ABLA,SEE,1969,JNP,-50
HIL,HD6118,ABLA,SEE,1966,JNP,-50
HIL,HD6119,ABLA,SEE,1968,JNP,-50
HIL,HD6120,ABLA,SEE,1969,JNP,-50
HIL,HD6121,ABLA,SEE,1972,JNP,-50
HIL,HD6122,ABLA,SEE,1971,JNP,-50
HIL,HD6123,ABLA,SEE,1964,JNP,-50
HIL,HD6124,ABLA,SEE,1967,JNP,-50
HIL,HD6125,ABLA,SEE,1966,JNP,-50
HIL,HD6126,ABLA,SEE,1963,JNP,-50
HIL,HD6127,ABLA,SEE,1967,JNP,-50
HIL,HD6128,ABLA,SEE,1964,JNP,-50
HIL,HD6129,ABLA,SEE,1965,JNP,-50
HIL,HD6130,ABLA,SEE,1962,JNP,-50
HIL,HD6131,ABLA,SEE,1968,JNP,-50
HIL,HD6132,ABLA,SEE,1964,JNP,-50
HIL,HD6133,ABLA,SEE,1966,JNP,-50
HIL,HD6134,ABLA,SEE,1967,JNP,-50
HIL,HD6135,ABLA,SEE,1965,JNP,-50
HIL,HD6136,ABLA,SEE,1968,JNP,-50
HIL,HD6137,ABLA,SEE,1965,JNP,-50
HIL,HD6138,ABLA,SEE,1964,JNP,-50
HIL,HD6139,ABLA,SEE,1967,JNP,-50
HIL,HD6140,ABLA,SEE,1970,JNP,-50
HIL,HD6141,ABLA,SEE,1964,JNP,-50
HIL,HD6142,ABLA,SEE,1963,JNP,-50
HIL,HD6143,ABLA,SEE,1966,JNP,-50
HIL,HD6144,ABLA,SEE,1975,JNP,-50
HIL,HD6145,ABLA,SEE,1966,JNP,-50
HIL,HD6146,ABLA,SEE,1965,JNP,-50
HIL,HD6147,ABLA,SEE,1969,JNP,-50
HIL,HD6148,ABLA,SEE,1963,JNP,-50
HIL,HD6149,ABLA,SEE,1970,JNP,-50
HIL,HD6150,ABLA,SEE,1968,JNP,-50
HIL,HD6151,ABLA,SEE,1961,JNP,-50
HIL,HD6152,ABLA,SEE,1963,JNP,-50
HIL,HD6153,ABLA,SEE,1965,JNP,-50
HIL,HD6154,ABLA,SEE,1972,JNP,-50
HIL,HD6155,ABLA,SEE,1970,JNP,-50
HIL,HD6156,ABLA,SEE,1964,JNP,-50
HIL,HD6157,ABLA,SEE,1964,JNP,-50
HIL,HD6158,ABLA,SEE,1964,JNP,-50
HIL,HD6159,ABLA,SEE,1969,JNP,-50
HIL,HD6160,ABLA,SEE,1966,JNP,-50
HIL,HD6161,ABLA,SEE,1963,JNP,-50
HIL,HD6162,ABLA,SEE,1968,JNP,-50
HIL,HD6163,ABLA,SEE,1961,JNP,-50
HIL,HD6164,ABLA,SEE,1962,JNP,-50
HIL,HD6165,ABLA,SEE,1966,JNP,-50
HIL,HD6166,ABLA,SEE,1966,JNP,-50
HIL,HD6167,ABLA,SEE,1965,JNP,-50
HIL,HD6168,ABLA,SEE,1960,JNP,-50
HIL,HD6169,ABLA,SEE,1966,JNP,-50
HIL,HD6170,ABLA,SEE,1965,JNP,-50
HIL,HD6171,ABLA,SEE,1967,JNP,-50
HIL,HD6172,ABLA,SEE,1968,JNP,-50
HIL,HD6173,ABLA,SEE,1981,JNP,-50
HIL,HD6174,ABLA,SEE,1966,JNP,-50
HIL,HD6175,ABLA,SEE,1981,JNP,-50
HIL,HD6176,PIEN,SEE,1968,JNP,-50
HIL,HD6177,ABLA,SEE,1965,JNP,-50
HIL,HD6178,ABLA,SEE,1964,JNP,-50
HIL,HD6179,ABLA,SEE,1961,JNP,-50
HIL,HD6180,ABLA,SEE,1984,JNP,-50
HIL,HD6201,ABLA,SEE,1963,JNP,-50
HIL,HD6202,ABLA,SEE,1963,JNP,-50
HIL,HD6203,ABLA,SEE,1969,JNP,-50
HIL,HD6204,ABLA,SEE,1975,JNP,-50
HIL,HD6205,ABLA,SEE,1966,JNP,-50
HIL,HD6206,ABLA,SEE,1963,JNP,-50
HIL,HD6207,ABLA,SEE,1966,JNP,-50
HIL,HD6208,ABLA,SEE,1965,JNP,-50
HIL,HD6209,ABLA,SEE,1968,JNP,-50
HIL,HD6210,ABLA,SEE,1982,JNP,-50
HIL,HD6211,ABLA,SEE,1966,JNP,-50
HIL,HD6212,ABLA,SEE,1960,JNP,-50
HIL,HD6213,ABLA,SEE,1962,JNP,-50
HIL,HD6214,ABLA,SEE,1966,JNP,-50
HIL,HD6215,ABLA,SEE,1971,JNP,-50
HIL,HD6216,ABLA,SEE,1964,JNP,-50
HIL,HD6217,ABLA,SEE,1967,JNP,-50
HIL,HD6218,ABLA,SEE,1968,JNP,-50
HIL,HD6219,ABLA,SEE,1962,JNP,-50
HIL,HD6220,ABLA,SEE,1971,JNP,-50
HIL,HD6221,ABLA,SEE,1960,JNP,-50
HIL,HD6222,ABLA,SEE,1965,JNP,-50
HIL,HD6223,ABLA,SEE,1962,JNP,-50
HIL,HD6224,ABLA,SEE,1967,JNP,-50
HIL,HD6225,ABLA,SEE,1964,JNP,-50
HIL,HD6226,ABLA,SEE,1973,JNP,-50
HIL,HD6301,ABLA,SEE,1966,JNP,-50
HIL,HD6302,ABLA,SEE,1963,JNP,-50
HIL,HD6303,ABLA,SEE,1979,JNP,-50
HIL,HD6304,ABLA,SEE,1963,JNP,-50
HIL,HD6305,ABLA,SEE,1965,JNP,-50
HIL,HD6306,ABLA,SEE,1964,JNP,-50
HIL,HD6307,ABLA,SEE,1968,JNP,-50
HIL,HD6308,ABLA,SEE,1960,JNP,-50
HIL,HD6309,ABLA,SEE,1962,JNP,-50
HIL,HD6310,ABLA,SEE,1963,JNP,-50
HIL,HD6311,ABLA,SEE,1961,JNP,-50
HIL,HD6312,ABLA,SEE,1964,JNP,-50
HIL,HD6313,ABLA,SEE,1962,JNP,-50
HIL,HD6314,ABLA,SEE,1967,JNP,-50
HIL,HD6315,ABLA,SEE,1961,JNP,-50
HIL,HD6316,ABLA,SEE,1963,JNP,-50
HIL,HD6317,ABLA,SEE,1965,JNP,-50
HIL,HD6318,ABLA,SEE,1964,JNP,-50
HIL,HD6319,ABLA,SEE,1964,JNP,-50
HIL,HD6320,ABLA,SEE,1959,JNP,-50
HIL,HD6321,ABLA,SEE,1965,JNP,-50
HIL,HD6322,ABLA,SEE,1965,JNP,-50
HIL,HD6323,ABLA,SEE,1966,JNP,-50
HIL,HD6401,ABLA,SEE,1964,JNP,-50
HIL,HD6402,ABLA,SEE,1947,JNP,-50
HIL,HD6403,ABLA,SEE,1979,JNP,-50
HIL,HD6404,ABLA,SEE,1961,JNP,-50
HIL,HD6405,ABLA,SEE,1967,JNP,-50
HIL,HD6406,ABLA,SEE,1965,JNP,-50
HIL,HD6407,ABLA,SEE,1967,JNP,-50
HIL,HD6408,ABLA,SEE,1966,JNP,-50
HIL,HD6409,ABLA,SEE,1964,JNP,-50
HIL,HD6410,ABLA,SEE,1966,JNP,-50
HIL,HD6411,ABLA,SEE,1962,JNP,-50
HIL,HD6412,ABLA,SEE,1964,JNP,-50
HIL,HD6413,ABLA,SEE,1970,JNP,-50
HIL,HD6414,ABLA,SEE,1969,JNP,-50
HIL,HD6415,ABLA,SEE,1982,JNP,-50
HIL,HD6416,ABLA,SEE,1960,JNP,-50
HIL,HD6417,ABLA,SEE,1962,JNP,-50
HIL,HD6418,ABLA,SEE,1962,JNP,-50
HIL,HD6419,ABLA,SEE,1965,JNP,-50
HIL,HD6420,ABLA,SEE,1969,JNP,-50
HIL,HD6421,ABLA,SEE,1964,JNP,-50
HIL,HD6422,ABLA,SEE,1966,JNP,-50
HIL,HD6423,ABLA,SEE,1963,JNP,-50
HIL,HD6424,ABLA,SEE,1961,JNP,-50
HIL,HD6425,ABLA,SEE,1963,JNP,-50
HIL,HD6426,ABLA,SEE,1979,JNP,-50
HIL,HD6427,ABLA,SEE,1980,JNP,-50
HIL,HD6428,ABLA,SEE,1965,JNP,-50
HIL,HD6501,PIEN,SAP,1895,JNP,-50
HIL,HD6502,ABLA,SEE,1966,JNP,-50
HIL,HD6503,ABLA,SEE,1965,JNP,-50
HIL,HD6504,ABLA,SEE,1964,JNP,-50
HIL,HD6505,ABLA,SEE,1965,JNP,-50
HIL,HD6506,ABLA,SEE,1962,JNP,-50
HIL,HD6507,ABLA,SEE,1966,JNP,-50
HIL,HD6508,ABLA,SEE,1968,JNP,-50
HIL,HD6509,ABLA,SEE,1965,JNP,-50
HIL,HD6510,ABLA,SEE,1965,JNP,-50
HIL,HD6511,ABLA,SEE,1968,JNP,-50
HIL,HD6512,ABLA,SEE,1966,JNP,-50
HIL,HD6513,ABLA,SEE,1969,JNP,-50
HIL,HD6514,ABLA,SEE,1967,JNP,-50
HIL,HD6515,ABLA,SEE,1962,JNP,-50
HIL,HD6516,ABLA,SEE,1964,JNP,-50
HIL,HD6517,ABLA,SEE,1964,JNP,-50
HIL,HD6518,ABLA,SEE,1965,JNP,-50
HIL,HD6519,ABLA,SEE,1962,JNP,-50
HIL,HD6520,PIEN,SEE,1966,JNP,-50
HIL,HD6521,ABLA,SEE,1963,JNP,-50
HIL,HD6522,ABLA,SEE,1960,JNP,-50
HIL,HD6523,ABLA,SEE,1966,JNP,-50
HIL,HD6524,ABLA,SEE,1964,JNP,-50
HIL,HD6525,ABLA,SEE,1964,JNP,-50
HIL,HD6526,ABLA,SEE,1963,JNP,-50
HIL,HE6101,ABLA,SEE,1967,JNP,-25
HIL,HE6102,ABLA,SEE,1966,JNP,-25
HIL,HE6103,ABLA,SEE,1965,JNP,-25
HIL,HE6104,ABLA,SEE,1965,JNP,-25
HIL,HE6105,ABLA,SEE,1968,JNP,-25
HIL,HE6106,ABLA,SEE,1968,JNP,-25
HIL,HE6201,ABLA,SEE,1962,JNP,-25
HIL,HE6202,ABLA,SEE,1961,JNP,-25
HIL,HE6203,ABLA,SEE,1975,JNP,-25
HIL,HE6204,ABLA,SEE,1965,JNP,-25
HIL,HE6205,ABLA,SEE,1963,JNP,-25
HIL,HE6206,ABLA,SEE,1965,JNP,-25
HIL,HE6207,ABLA,SEE,1968,JNP,-25
HIL,HE6208,ABLA,SEE,1968,JNP,-25
HIL,HE6209,ABLA,SEE,1963,JNP,-25
HIL,HE6210,ABLA,SEE,1968,JNP,-25
HIL,HE6211,ABLA,SEE,1965,JNP,-25
HIL,HE6212,ABLA,SEE,1963,JNP,-25
HIL,HE6213,ABLA,SEE,1961,JNP,-25
HIL,HE6214,ABLA,SEE,1961,JNP,-25
HIL,HE6301,ABLA,SEE,1964,JNP,-25
HIL,HE6302,ABLA,SEE,1963,JNP,-25
HIL,HE6303,ABLA,SEE,1965,JNP,-25
HIL,HE6304,ABLA,SEE,1969,JNP,-25
HIL,HE6305,ABLA,SEE,1963,JNP,-25
HIL,HE6306,ABLA,SEE,1963,JNP,-25
HIL,HE6307,ABLA,SEE,1966,JNP,-25
HIL,HE6308,ABLA,SEE,1980,JNP,-25
HIL,HE6309,ABLA,SEE,1975,JNP,-25
HIL,HE6310,ABLA,SEE,1963,JNP,-25
HIL,HE6311,ABLA,SEE,1962,JNP,-25
HIL,HE6312,ABLA,SEE,1956,JNP,-25
HIL,HE6313,ABLA,SEE,1965,JNP,-25
HIL,HE6314,ABLA,SEE,1964,JNP,-25
HIL,HE6315,ABLA,SEE,1982,JNP,-25
HIL,HE6316,ABLA,SEE,1967,JNP,-25
HIL,HE6317,ABLA,SEE,1964,JNP,-25
HIL,HE6401,ABLA,SEE,1960,JNP,-25
HIL,HE6402,ABLA,SEE,1958,JNP,-25
HIL,HE6403,ABLA,SEE,1965,JNP,-25
HIL,HE6404,ABLA,SEE,1962,JNP,-25
HIL,HE6405,ABLA,SEE,1963,JNP,-25
HIL,HE6406,ABLA,SEE,1962,JNP,-25
HIL,HE6407,ABLA,SEE,1957,JNP,-25
HIL,HE6408,ABLA,SEE,1960,JNP,-25
HIL,HE6409,ABLA,SEE,1981,JNP,-25
HIL,HE6410,ABLA,SEE,1963,JNP,-25
HIL,HE6411,ABLA,SEE,1962,JNP,-25
HIL,HE6412,ABLA,SEE,1967,JNP,-25
HIL,HE6413,ABLA,SEE,1960,JNP,-25
HIL,HE6414,ABLA,SEE,1962,JNP,-25
HIL,HE6415,ABLA,SEE,1975,JNP,-25
HIL,HE6416,ABLA,SEE,1962,JNP,-25
HIL,HE6417,ABLA,SEE,1968,JNP,-25
HIL,HE6418,ABLA,SEE,1967,JNP,-25
HIL,HE6419,ABLA,SEE,1971,JNP,-25
HIL,HE6420,ABLA,SEE,1963,JNP,-25
HIL,HE6501,ABLA,SEE,1964,JNP,-25
HIL,HE6502,ABLA,SEE,1961,JNP,-25
HIL,HE6503,ABLA,SEE,1967,JNP,-25
HIL,HE6504,ABLA,SEE,1966,JNP,-25
HIL,HE6505,ABLA,SEE,1965,JNP,-25
HIL,HE6506,ABLA,SEE,1965,JNP,-25
HIL,HE6507,ABLA,SEE,1961,JNP,-25
HIL,HF6101,PIEN,SEE,1972,JNP,0
HIL,HF6102,ABLA,SEE,1971,JNP,0
HIL,HF6103,ABLA,SEE,1963,JNP,0
HIL,HF6104,ABLA,SEE,1962,JNP,0
HIL,HF6105,ABLA,SEE,1969,JNP,0
HIL,HF6106,ABLA,SEE,1965,JNP,0
HIL,HF6107,ABLA,SEE,1967,JNP,0
HIL,HF6108,ABLA,SEE,1964,JNP,0
HIL,HF6201,ABLA,SEE,1966,JNP,0
HIL,HF6202,ABLA,SEE,1966,JNP,0
HIL,HF6203,ABLA,SEE,1963,JNP,0
HIL,HF6204,ABLA,SEE,1966,JNP,0
HIL,HF6205,ABLA,SEE,1973,JNP,0
HIL,HF6206,ABLA,SEE,1973,JNP,0
HIL,HF6207,ABLA,SEE,1966,JNP,0
HIL,HF6208,ABLA,SEE,1970,JNP,0
HIL,HF6301,ABLA,SEE,1969,JNP,0
HIL,HF6302,ABLA,SEE,1966,JNP,0
HIL,HF6303,ABLA,SEE,1966,JNP,0
HIL,HF6304,ABLA,SEE,1960,JNP,0
HIL,HF6305,PIEN,SEE,1967,JNP,0
HIL,HF6306,ABLA,SEE,1963,JNP,0
HIL,HF6307,ABLA,SEE,1968,JNP,0
HIL,HF6308,ABLA,SEE,1963,JNP,0
HIL,HF6309,ABLA,SEE,1968,JNP,0
HIL,HF6310,ABLA,SEE,1965,JNP,0
HIL,HF6311,ABLA,SEE,1963,JNP,0
HIL,HF6401,ABLA,SEE,1965,JNP,0
HIL,HF6402,ABLA,SEE,1966,JNP,0
HIL,HF6403,ABLA,SEE,1965,JNP,0
HIL,HF6404,PIEN,SEE,1971,JNP,0
HIL,HF6405,ABLA,SEE,1970,JNP,0
HIL,HF6406,ABLA,SEE,1966,JNP,0
HIL,HF6501,ABLA,SEE,1968,JNP,0
HIL,HF6502,ABLA,SEE,1967,JNP,0
HIL,HF6503,ABLA,SEE,1964,JNP,0
HIL,HF6504,ABLA,SEE,1964,JNP,0
HIL,HG6101,ABLA,SEE,1980,JNP,25
HIL,HG6102,ABLA,SEE,1956,JNP,25
HIL,HG6103,ABLA,SEE,1950,JNP,25
HIL,HG6104,ABLA,SEE,1924,JNP,25
HIL,HG6105,ABLA,SEE,1953,JNP,25
HIL,HG6106,ABLA,SEE,1930,JNP,25
HIL,HG6107,ABLA,SEE,1929,JNP,25
HIL,HG6108,ABLA,SEE,1890,JNP,25
HIL,HG6109,ABLA,SEE,1940,JNP,25
HIL,HG6110,ABLA,SEE,1968,JNP,25
HIL,HG6111,ABLA,SEE,1953,JNP,25
HIL,HG6112,ABLA,SEE,1929,JNP,25
HIL,HG6113,ABLA,SEE,1923,JNP,25
HIL,HG6114,ABLA,SEE,1915,JNP,25
HIL,HG6115,ABLA,SEE,1950,JNP,25
HIL,HG6116,ABLA,SEE,1957,JNP,25
HIL,HG6117,PIEN,SEE,1966,JNP,25
HIL,HG6118,ABLA,SEE,1942,JNP,25
HIL,HG6119,ABLA,SEE,1931,JNP,25
HIL,HG6120,ABLA,SEE,1913,JNP,25
HIL,HG6121,ABLA,SEE,1920,JNP,25
HIL,HG6122,ABLA,SEE,1923,JNP,25
HIL,HG6123,ABLA,SEE,1917,JNP,25
HIL,HG6124,ABLA,SEE,1917,JNP,25
HIL,HG6125,ABLA,SEE,1933,JNP,25
HIL,HG6126,ABLA,SEE,1925,JNP,25
HIL,HG6201,ABLA,SEE,1968,JNP,25
HIL,HG6202,ABLA,SEE,1927,JNP,25
HIL,HG6203,ABLA,SEE,1929,JNP,25
HIL,HG6204,ABLA,SEE,1929,JNP,25
HIL,HG6205,ABLA,SEE,1921,JNP,25
HIL,HG6206,ABLA,SEE,1903,JNP,25
HIL,HG6207,ABLA,SEE,1962,JNP,25
HIL,HG6301,ABLA,SEE,1968,JNP,25
HIL,HG6302,ABLA,SEE,1964,JNP,25
HIL,HG6401,ABLA,SEE,1966,JNP,25
HIL,HG6402,ABLA,SEE,1966,JNP,25
HIL,HG6403,ABLA,SEE,1961,JNP,25
HIL,HG6404,ABLA,SEE,1964,JNP,25
HIL,HG6501,PIEN,SEE,1970,JNP,25
HIL,HG6502,ABLA,SEE,1972,JNP,25
HIL,HG6503,PIEN,SEE,1972,JNP,25
HIL,HG6504,ABLA,SEE,1973,JNP,25
HIL,HG6505,ABLA,SEE,1969,JNP,25
HIL,HH1101,ABLA,SEE,1973,JNP,50
HIL,HH1102,ABLA,SAP,1940,JNP,50
HIL,HH1103,ABLA,SEE,1979,JNP,50
HIL,HH1201,ABLA,SEE,1979,JNP,50
HIL,HH1202,ABLA,SEE,1969,JNP,50
HIL,HH1203,ABLA,SEE,1976,JNP,50
HIL,HH1204,PIEN,SEE,1972,JNP,50
HIL,HH1205,ABLA,SEE,1972,JNP,50
HIL,HH1301,ABLA,SEE,1963,JNP,50
HIL,HH1302,ABLA,SEE,1962,JNP,50
HIL,HH1303,PIEN,SEE,1962,JNP,50
HIL,HH1304,ABLA,SEE,1980,JNP,50
HIL,HH1401,ABLA,SEE,1964,JNP,50
HIL,HH1402,ABLA,SEE,1980,JNP,50
HIL,HH1403,ABLA,SEE,1968,JNP,50
HIL,HH1404,ABLA,SEE,1963,JNP,50
HIL,HH1405,ABLA,SEE,1962,JNP,50
HIL,HH1501,ABLA,SEE,1968,JNP,50
HIL,HH1502,ABLA,SEE,1969,JNP,50
HIL,HH2101,PIEN,SEE,1957,JNP,50
HIL,HH2102,ABLA,SEE,1970,JNP,50
HIL,HH2103,ABLA,SEE,1966,JNP,50
HIL,HH2104,ABLA,SEE,1964,JNP,50
HIL,HH2105,PIEN,SEE,1969,JNP,50
HIL,HH2201,ABLA,SEE,1967,JNP,50
HIL,HH2202,PIEN,SEE,1973,JNP,50
HIL,HH2203,PIEN,SEE,1979,JNP,50
HIL,HH2204,PIEN,SEE,1972,JNP,50
HIL,HH2205,ABLA,SEE,1975,JNP,50
HIL,HH2301,ABLA,SEE,1966,JNP,50
HIL,HH2401,ABLA,SEE,1965,JNP,50
HIL,HH2501,PICO,SEE,1945,JNP,50
HIL,HH2502,ABLA,SEE,1981,JNP,50
HIL,HH3101,ABLA,SEE,1968,JNP,50
HIL,HH3201,ABLA,SEE,1968,JNP,50
HIL,HH3202,ABLA,SEE,1983,JNP,50
HIL,HH3203,ABLA,SEE,1966,JNP,50
HIL,HH3204,ABLA,SEE,1965,JNP,50
HIL,HH3205,PIEN,SEE,1947,JNP,50
HIL,HH3206,ABLA,SEE,1973,JNP,50
HIL,HH3207,ABLA,SEE,1966,JNP,50
HIL,HH3301,ABLA,SEE,1948,JNP,50
HIL,HH3302,ABLA,SEE,1974,JNP,50
HIL,HH3303,ABLA,SEE,1967,JNP,50
HIL,HH3401,ABLA,SEE,1964,JNP,50
HIL,HH3402,ABLA,SEE,1966,JNP,50
HIL,HH3403,ABLA,SEE,1974,JNP,50
HIL,HH3404,ABLA,SEE,1967,JNP,50
HIL,HH3501,ABLA,SEE,1968,JNP,50
HIL,HH4101,ABLA,SEE,1973,JNP,50
HIL,HH4102,ABLA,SEE,1969,JNP,50
HIL,HH4103,PIEN,SEE,1956,JNP,50
HIL,HH4201,ABLA,SEE,1977,JNP,50
HIL,HH4202,ABLA,SEE,1968,JNP,50
HIL,HH4203,PIEN,SEE,1968,JNP,50
HIL,HH4204,ABLA,SEE,1966,JNP,50
HIL,HH4205,PIEN,SEE,1979,JNP,50
HIL,HH4206,PIEN,SEE,1967,JNP,50
HIL,HH4301,ABLA,SEE,1974,JNP,50
HIL,HH4302,PIEN,SEE,1971,JNP,50
HIL,HH4401,ABLA,SEE,1969,JNP,50
HIL,HH4402,ABLA,SEE,1967,JNP,50
HIL,HH4403,ABLA,SEE,1965,JNP,50
HIL,HH4501,ABLA,SEE,1967,JNP,50
HIL,HH4502,ABLA,SEE,1985,JNP,50
HIL,HH4503,ABLA,SEE,1961,JNP,50
HIL,HH5101,ABLA,SEE,1968,JNP,50
HIL,HH5102,ABLA,SEE,1964,JNP,50
HIL,HH5201,ABLA,SEE,1966,JNP,50
HIL,HH5202,ABLA,SEE,1962,JNP,50
HIL,HH5203,ABLA,SEE,1967,JNP,50
HIL,HH5204,ABLA,SEE,1979,JNP,50
HIL,HH5301,ABLA,SEE,1982,JNP,50
HIL,HH5302,PIEN,SEE,1969,JNP,50
HIL,HH5303,ABLA,SEE,1965,JNP,50
HIL,HH5304,ABLA,SEE,1969,JNP,50
HIL,HH5401,ABLA,SEE,1965,JNP,50
HIL,HH5402,PIAL,SEE,1981,JNP,50
HIL,HH5501,PIEN,SEE,1968,JNP,50
HIL,HH5502,ABLA,SEE,1968,JNP,50
HIL,HH5503,ABLA,SEE,1965,JNP,50
HIL,HH6101,PIEN,SEE,1947,JNP,50
HIL,HH6102,ABLA,SEE,1965,JNP,50
HIL,HH6103,ABLA,SEE,1965,JNP,50
HIL,HH6201,ABLA,SEE,1964,JNP,50
HIL,HH6301,ABLA,SEE,1974,JNP,50
HIL,HH6302,ABLA,SEE,1967,JNP,50
HIL,HH6401,ABLA,SEE,1964,JNP,50
HIL,HH6402,ABLA,SEE,1963,JNP,50
HIL,HH6403,ABLA,SEE,1954,JNP,50
HIL,HH6404,ABLA,SEE,1966,JNP,50
